date,property_id,surface_m2,bedrooms,location_score,listing_price,is_booked
2023-05-26,PROP_048,110,4,6.5,359,1
2023-05-26,PROP_049,20,1,8.8,66,0
2023-05-26,PROP_050,89,3,9.3,297,1
2023-05-27,PROP_001,47,2,8,128,0
2023-05-27,PROP_002,22,1,7.6,67,1
2023-05-27,PROP_003,115,4,7.9,285,0
2023-05-27,PROP_004,72,2,7.7,179,0
2023-05-27,PROP_005,26,1,9.2,81,1
2023-05-27,PROP_006,101,4,9.1,280,0
2023-05-27,PROP_007,117,4,6.6,274,1
2023-05-27,PROP_008,64,2,9.5,159,1
2023-05-27,PROP_009,43,1,9.9,125,0
2023-05-27,PROP_010,39,1,9.8,116,1
2023-05-27,PROP_011,102,4,7.8,269,0
2023-05-27,PROP_012,54,2,8.8,132,1
2023-05-27,PROP_013,116,4,6.2,302,1
2023-05-27,PROP_014,28,1,9.6,74,0
2023-05-27,PROP_015,91,3,8.3,249,0
2023-05-27,PROP_016,29,1,8,79,0
2023-05-27,PROP_017,75,2,8,180,0
2023-05-27,PROP_018,105,4,8.3,301,0
2023-05-27,PROP_019,80,3,9.8,201,0
2023-05-27,PROP_020,71,2,7.3,184,0
2023-05-27,PROP_021,55,2,9.1,136,0
2023-05-27,PROP_022,45,1,6.3,109,1
2023-05-27,PROP_023,104,4,8.3,268,0
2023-05-27,PROP_024,47,2,7.2,121,0
2023-05-27,PROP_025,32,1,6.6,103,0
2023-05-27,PROP_026,52,2,6.2,127,1
2023-05-27,PROP_027,100,3,7.9,243,1
2023-05-27,PROP_028,29,1,7.6,80,0
2023-05-27,PROP_029,113,4,7.2,303,0
2023-05-27,PROP_030,29,1,10,76,1
2023-05-27,PROP_031,117,4,9.5,285,1
2023-05-27,PROP_032,119,4,7,282,0
2023-05-27,PROP_033,26,1,6.5,73,1
2023-05-27,PROP_034,70,2,8.5,203,0
2023-05-27,PROP_035,65,2,6.6,172,0
2023-05-27,PROP_036,21,1,6.8,64,1
2023-05-27,PROP_037,68,2,7.6,176,1
2023-05-27,PROP_038,53,2,9.1,143,0
2023-05-27,PROP_039,103,4,6.1,263,0
2023-05-27,PROP_040,96,3,9.3,253,0
2023-05-27,PROP_041,113,4,6.7,283,0
2023-05-27,PROP_042,85,3,9.8,213,1
2023-05-27,PROP_043,95,3,9.4,248,0
2023-05-27,PROP_044,30,1,7.5,80,1
2023-05-27,PROP_045,33,1,6.4,103,0
2023-05-27,PROP_046,56,2,8.7,154,0
2023-05-27,PROP_047,45,1,8.3,120,1
2023-05-27,PROP_048,110,4,6.5,275,0
2023-05-27,PROP_049,20,1,8.8,59,1
2023-05-27,PROP_050,89,3,9.3,256,0
2023-05-28,PROP_001,47,2,8,137,0
2023-05-28,PROP_002,22,1,7.6,63,1
2023-05-28,PROP_003,115,4,7.9,318,1
2023-05-28,PROP_004,72,2,7.7,169,0
2023-05-28,PROP_005,26,1,9.2,77,0
2023-05-28,PROP_006,101,4,9.1,266,1
2023-05-28,PROP_007,117,4,6.6,270,0
2023-05-28,PROP_008,64,2,9.5,163,0
2023-05-28,PROP_009,43,1,9.9,114,1
2023-05-28,PROP_010,39,1,9.8,120,0
2023-05-28,PROP_011,102,4,7.8,262,0
2023-05-28,PROP_012,54,2,8.8,130,1
2023-05-28,PROP_013,116,4,6.2,305,0
2023-05-28,PROP_014,28,1,9.6,64,1
2023-05-28,PROP_015,91,3,8.3,233,0
2023-05-28,PROP_016,29,1,8,80,0
2023-05-28,PROP_017,75,2,8,191,0
2023-05-28,PROP_018,105,4,8.3,256,0
2023-05-28,PROP_019,80,3,9.8,188,0
2023-05-28,PROP_020,71,2,7.3,179,1
2023-05-28,PROP_021,55,2,9.1,136,0
2023-05-28,PROP_022,45,1,6.3,123,0
2023-05-28,PROP_023,104,4,8.3,261,1
2023-05-28,PROP_024,47,2,7.2,135,0
2023-05-28,PROP_025,32,1,6.6,88,1
2023-05-28,PROP_026,52,2,6.2,142,0
2023-05-28,PROP_027,100,3,7.9,269,0
2023-05-28,PROP_028,29,1,7.6,82,1
2023-05-28,PROP_029,113,4,7.2,283,1
2023-05-28,PROP_030,29,1,10,86,0
2023-05-28,PROP_031,117,4,9.5,309,1
2023-05-28,PROP_032,119,4,7,306,1
2023-05-28,PROP_033,26,1,6.5,74,0
2023-05-28,PROP_034,70,2,8.5,205,0
2023-05-28,PROP_035,65,2,6.6,164,0
2023-05-28,PROP_036,21,1,6.8,60,0
2023-05-28,PROP_037,68,2,7.6,208,0
2023-05-28,PROP_038,53,2,9.1,145,0
2023-05-28,PROP_039,103,4,6.1,263,0
2023-05-28,PROP_040,96,3,9.3,252,0
2023-05-28,PROP_041,113,4,6.7,290,0
2023-05-28,PROP_042,85,3,9.8,226,1
2023-05-28,PROP_043,95,3,9.4,231,1
2023-05-28,PROP_044,30,1,7.5,72,1
2023-05-28,PROP_045,33,1,6.4,103,0
2023-05-28,PROP_046,56,2,8.7,139,0
2023-05-28,PROP_047,45,1,8.3,112,1
2023-05-28,PROP_048,110,4,6.5,301,1
2023-05-28,PROP_049,20,1,8.8,55,1
2023-05-28,PROP_050,89,3,9.3,231,1
2023-05-29,PROP_001,47,2,8,129,1
2023-05-29,PROP_002,22,1,7.6,70,0
2023-05-29,PROP_003,115,4,7.9,313,1
2023-05-29,PROP_004,72,2,7.7,176,0
2023-05-29,PROP_005,26,1,9.2,82,1
2023-05-29,PROP_006,101,4,9.1,282,1
2023-05-29,PROP_007,117,4,6.6,277,0
2023-05-29,PROP_008,64,2,9.5,155,1
2023-05-29,PROP_009,43,1,9.9,124,0
2023-05-29,PROP_010,39,1,9.8,109,1
2023-05-29,PROP_011,102,4,7.8,272,0
2023-05-29,PROP_012,54,2,8.8,137,0
2023-05-29,PROP_013,116,4,6.2,279,1
2023-05-29,PROP_014,28,1,9.6,77,1
2023-05-29,PROP_015,91,3,8.3,254,0
2023-05-29,PROP_016,29,1,8,76,0
2023-05-29,PROP_017,75,2,8,183,0
2023-05-29,PROP_018,105,4,8.3,297,0
2023-05-29,PROP_019,80,3,9.8,211,1
2023-05-29,PROP_020,71,2,7.3,197,0
2023-05-29,PROP_021,55,2,9.1,148,0
2023-05-29,PROP_022,45,1,6.3,124,1
2023-05-29,PROP_023,104,4,8.3,244,0
2023-05-29,PROP_024,47,2,7.2,134,0
2023-05-29,PROP_025,32,1,6.6,101,0
2023-05-29,PROP_026,52,2,6.2,148,0
2023-05-29,PROP_027,100,3,7.9,235,0
2023-05-29,PROP_028,29,1,7.6,79,0
2023-05-29,PROP_029,113,4,7.2,304,1
2023-05-29,PROP_030,29,1,10,75,1
2023-05-29,PROP_031,117,4,9.5,322,0
2023-05-29,PROP_032,119,4,7,308,0
2023-05-29,PROP_033,26,1,6.5,84,0
2023-05-29,PROP_034,70,2,8.5,198,0
2023-05-29,PROP_035,65,2,6.6,158,1
2023-05-29,PROP_036,21,1,6.8,59,1
2023-05-29,PROP_037,68,2,7.6,198,0
2023-05-29,PROP_038,53,2,9.1,155,0
2023-05-29,PROP_039,103,4,6.1,295,0
2023-05-29,PROP_040,96,3,9.3,239,1
2023-05-29,PROP_041,113,4,6.7,309,0
2023-05-29,PROP_042,85,3,9.8,207,1
2023-05-29,PROP_043,95,3,9.4,247,0
2023-05-29,PROP_044,30,1,7.5,73,1
2023-05-29,PROP_045,33,1,6.4,92,0
2023-05-29,PROP_046,56,2,8.7,145,0
2023-05-29,PROP_047,45,1,8.3,128,0
2023-05-29,PROP_048,110,4,6.5,290,0
2023-05-29,PROP_049,20,1,8.8,52,1
2023-05-29,PROP_050,89,3,9.3,218,0
2023-05-30,PROP_001,47,2,8,127,0
2023-05-30,PROP_002,22,1,7.6,62,0
2023-05-30,PROP_003,115,4,7.9,314,1
2023-05-30,PROP_004,72,2,7.7,188,0
2023-05-30,PROP_005,26,1,9.2,81,1
2023-05-30,PROP_006,101,4,9.1,275,1
2023-05-30,PROP_007,117,4,6.6,324,0
2023-05-30,PROP_008,64,2,9.5,181,0
2023-05-30,PROP_009,43,1,9.9,129,0
2023-05-30,PROP_010,39,1,9.8,115,1
2023-05-30,PROP_011,102,4,7.8,242,0
2023-05-30,PROP_012,54,2,8.8,142,1
2023-05-30,PROP_013,116,4,6.2,339,0
2023-05-30,PROP_014,28,1,9.6,76,1
2023-05-30,PROP_015,91,3,8.3,238,0
2023-05-30,PROP_016,29,1,8,80,0
2023-05-30,PROP_017,75,2,8,196,0
2023-05-30,PROP_018,105,4,8.3,293,0
2023-05-30,PROP_019,80,3,9.8,214,0
2023-05-30,PROP_020,71,2,7.3,200,1
2023-05-30,PROP_021,55,2,9.1,126,0
2023-05-30,PROP_022,45,1,6.3,114,1
2023-05-30,PROP_023,104,4,8.3,243,1
2023-05-30,PROP_024,47,2,7.2,124,0
2023-05-30,PROP_025,32,1,6.6,99,0
2023-05-30,PROP_026,52,2,6.2,141,0
2023-05-30,PROP_027,100,3,7.9,236,0
2023-05-30,PROP_028,29,1,7.6,79,1
2023-05-30,PROP_029,113,4,7.2,293,0
2023-05-30,PROP_030,29,1,10,86,0
2023-05-30,PROP_031,117,4,9.5,319,1
2023-05-30,PROP_032,119,4,7,286,0
2023-05-30,PROP_033,26,1,6.5,79,0
2023-05-30,PROP_034,70,2,8.5,204,0
2023-05-30,PROP_035,65,2,6.6,162,0
2023-05-30,PROP_036,21,1,6.8,56,0
2023-05-30,PROP_037,68,2,7.6,177,0
2023-05-30,PROP_038,53,2,9.1,132,0
2023-05-30,PROP_039,103,4,6.1,300,0
2023-05-30,PROP_040,96,3,9.3,246,1
2023-05-30,PROP_041,113,4,6.7,320,0
2023-05-30,PROP_042,85,3,9.8,213,0
2023-05-30,PROP_043,95,3,9.4,231,0
2023-05-30,PROP_044,30,1,7.5,79,1
2023-05-30,PROP_045,33,1,6.4,96,0
2023-05-30,PROP_046,56,2,8.7,130,0
2023-05-30,PROP_047,45,1,8.3,114,1
2023-05-30,PROP_048,110,4,6.5,267,0
2023-05-30,PROP_049,20,1,8.8,53,0
2023-05-30,PROP_050,89,3,9.3,229,0
2023-05-31,PROP_001,47,2,8,123,0
2023-05-31,PROP_002,22,1,7.6,62,0
2023-05-31,PROP_003,115,4,7.9,284,0
2023-05-31,PROP_004,72,2,7.7,199,0
2023-05-31,PROP_005,26,1,9.2,86,0
2023-05-31,PROP_006,101,4,9.1,259,0
2023-05-31,PROP_007,117,4,6.6,280,0
2023-05-31,PROP_008,64,2,9.5,166,0
2023-05-31,PROP_009,43,1,9.9,118,0
2023-05-31,PROP_010,39,1,9.8,123,0
2023-05-31,PROP_011,102,4,7.8,267,0
2023-05-31,PROP_012,54,2,8.8,150,0
2023-05-31,PROP_013,116,4,6.2,280,0
2023-05-31,PROP_014,28,1,9.6,71,0
2023-05-31,PROP_015,91,3,8.3,215,1
2023-05-31,PROP_016,29,1,8,75,1
2023-05-31,PROP_017,75,2,8,205,1
2023-05-31,PROP_018,105,4,8.3,263,0
2023-05-31,PROP_019,80,3,9.8,217,0
2023-05-31,PROP_020,71,2,7.3,201,1
2023-05-31,PROP_021,55,2,9.1,130,1
2023-05-31,PROP_022,45,1,6.3,115,0
2023-05-31,PROP_023,104,4,8.3,239,0
2023-05-31,PROP_024,47,2,7.2,119,0
2023-05-31,PROP_025,32,1,6.6,86,0
2023-05-31,PROP_026,52,2,6.2,154,0
2023-05-31,PROP_027,100,3,7.9,263,0
2023-05-31,PROP_028,29,1,7.6,84,0
2023-05-31,PROP_029,113,4,7.2,306,1
2023-05-31,PROP_030,29,1,10,77,1
2023-05-31,PROP_031,117,4,9.5,312,1
2023-05-31,PROP_032,119,4,7,313,0
2023-05-31,PROP_033,26,1,6.5,76,1
2023-05-31,PROP_034,70,2,8.5,186,0
2023-05-31,PROP_035,65,2,6.6,179,0
2023-05-31,PROP_036,21,1,6.8,60,1
2023-05-31,PROP_037,68,2,7.6,191,0
2023-05-31,PROP_038,53,2,9.1,150,0
2023-05-31,PROP_039,103,4,6.1,276,0
2023-05-31,PROP_040,96,3,9.3,263,1
2023-05-31,PROP_041,113,4,6.7,295,0
2023-05-31,PROP_042,85,3,9.8,237,0
2023-05-31,PROP_043,95,3,9.4,240,1
2023-05-31,PROP_044,30,1,7.5,70,0
2023-05-31,PROP_045,33,1,6.4,97,1
2023-05-31,PROP_046,56,2,8.7,136,0
2023-05-31,PROP_047,45,1,8.3,133,0
2023-05-31,PROP_048,110,4,6.5,306,0
2023-05-31,PROP_049,20,1,8.8,58,0
2023-05-31,PROP_050,89,3,9.3,242,0
2023-06-01,PROP_001,47,2,8,170,0
2023-06-01,PROP_002,22,1,7.6,84,0
2023-06-01,PROP_003,115,4,7.9,330,1
2023-06-01,PROP_004,72,2,7.7,221,0
2023-06-01,PROP_005,26,1,9.2,97,1
2023-06-01,PROP_006,101,4,9.1,305,1
2023-06-01,PROP_007,117,4,6.6,333,0
2023-06-01,PROP_008,64,2,9.5,200,1
2023-06-01,PROP_009,43,1,9.9,164,0
2023-06-01,PROP_010,39,1,9.8,128,1
2023-06-01,PROP_011,102,4,7.8,301,0
2023-06-01,PROP_012,54,2,8.8,160,0
2023-06-01,PROP_013,116,4,6.2,361,1
2023-06-01,PROP_014,28,1,9.6,79,1
2023-06-01,PROP_015,91,3,8.3,267,1
2023-06-01,PROP_016,29,1,8,93,1
2023-06-01,PROP_017,75,2,8,250,0
2023-06-01,PROP_018,105,4,8.3,323,0
2023-06-01,PROP_019,80,3,9.8,262,1
2023-06-01,PROP_020,71,2,7.3,210,0
2023-06-01,PROP_021,55,2,9.1,172,1
2023-06-01,PROP_022,45,1,6.3,126,0
2023-06-01,PROP_023,104,4,8.3,335,0
2023-06-01,PROP_024,47,2,7.2,148,1
2023-06-01,PROP_025,32,1,6.6,106,1
2023-06-01,PROP_026,52,2,6.2,169,0
2023-06-01,PROP_027,100,3,7.9,279,1
2023-06-01,PROP_028,29,1,7.6,101,0
2023-06-01,PROP_029,113,4,7.2,346,1
2023-06-01,PROP_030,29,1,10,94,0
2023-06-01,PROP_031,117,4,9.5,361,0
2023-06-01,PROP_032,119,4,7,372,0
2023-06-01,PROP_033,26,1,6.5,95,0
2023-06-01,PROP_034,70,2,8.5,229,1
2023-06-01,PROP_035,65,2,6.6,192,1
2023-06-01,PROP_036,21,1,6.8,74,0
2023-06-01,PROP_037,68,2,7.6,223,0
2023-06-01,PROP_038,53,2,9.1,169,1
2023-06-01,PROP_039,103,4,6.1,350,0
2023-06-01,PROP_040,96,3,9.3,336,0
2023-06-01,PROP_041,113,4,6.7,341,0
2023-06-01,PROP_042,85,3,9.8,247,1
2023-06-01,PROP_043,95,3,9.4,289,1
2023-06-01,PROP_044,30,1,7.5,96,0
2023-06-01,PROP_045,33,1,6.4,118,0
2023-06-01,PROP_046,56,2,8.7,168,0
2023-06-01,PROP_047,45,1,8.3,136,0
2023-06-01,PROP_048,110,4,6.5,351,1
2023-06-01,PROP_049,20,1,8.8,67,0
2023-06-01,PROP_050,89,3,9.3,261,0
2023-06-02,PROP_001,47,2,8,165,0
2023-06-02,PROP_002,22,1,7.6,82,1
2023-06-02,PROP_003,115,4,7.9,327,0
2023-06-02,PROP_004,72,2,7.7,229,1
2023-06-02,PROP_005,26,1,9.2,87,1
2023-06-02,PROP_006,101,4,9.1,291,0
2023-06-02,PROP_007,117,4,6.6,381,0
2023-06-02,PROP_008,64,2,9.5,200,1
2023-06-02,PROP_009,43,1,9.9,152,1
2023-06-02,PROP_010,39,1,9.8,149,0
2023-06-02,PROP_011,102,4,7.8,295,0
2023-06-02,PROP_012,54,2,8.8,166,0
2023-06-02,PROP_013,116,4,6.2,342,0
2023-06-02,PROP_014,28,1,9.6,85,0
2023-06-02,PROP_015,91,3,8.3,302,0
2023-06-02,PROP_016,29,1,8,108,0
2023-06-02,PROP_017,75,2,8,245,0
2023-06-02,PROP_018,105,4,8.3,316,0
2023-06-02,PROP_019,80,3,9.8,229,0
2023-06-02,PROP_020,71,2,7.3,235,1
2023-06-02,PROP_021,55,2,9.1,153,0
2023-06-02,PROP_022,45,1,6.3,123,0
2023-06-02,PROP_023,104,4,8.3,303,0
2023-06-02,PROP_024,47,2,7.2,150,0
2023-06-02,PROP_025,32,1,6.6,114,0
2023-06-02,PROP_026,52,2,6.2,162,0
2023-06-02,PROP_027,100,3,7.9,313,1
2023-06-02,PROP_028,29,1,7.6,90,0
2023-06-02,PROP_029,113,4,7.2,392,0
2023-06-02,PROP_030,29,1,10,98,0
2023-06-02,PROP_031,117,4,9.5,359,1
2023-06-02,PROP_032,119,4,7,354,0
2023-06-02,PROP_033,26,1,6.5,100,0
2023-06-02,PROP_034,70,2,8.5,210,0
2023-06-02,PROP_035,65,2,6.6,204,0
2023-06-02,PROP_036,21,1,6.8,80,0
2023-06-02,PROP_037,68,2,7.6,240,0
2023-06-02,PROP_038,53,2,9.1,172,1
2023-06-02,PROP_039,103,4,6.1,352,0
2023-06-02,PROP_040,96,3,9.3,318,0
2023-06-02,PROP_041,113,4,6.7,344,1
2023-06-02,PROP_042,85,3,9.8,297,0
2023-06-02,PROP_043,95,3,9.4,301,1
2023-06-02,PROP_044,30,1,7.5,100,0
2023-06-02,PROP_045,33,1,6.4,102,0
2023-06-02,PROP_046,56,2,8.7,180,0
2023-06-02,PROP_047,45,1,8.3,149,0
2023-06-02,PROP_048,110,4,6.5,367,0
2023-06-02,PROP_049,20,1,8.8,73,0
2023-06-02,PROP_050,89,3,9.3,301,0
2023-06-03,PROP_001,47,2,8,117,1
2023-06-03,PROP_002,22,1,7.6,64,0
2023-06-03,PROP_003,115,4,7.9,284,1
2023-06-03,PROP_004,72,2,7.7,175,0
2023-06-03,PROP_005,26,1,9.2,81,1
2023-06-03,PROP_006,101,4,9.1,255,1
2023-06-03,PROP_007,117,4,6.6,277,1
2023-06-03,PROP_008,64,2,9.5,168,1
2023-06-03,PROP_009,43,1,9.9,115,0
2023-06-03,PROP_010,39,1,9.8,111,0
2023-06-03,PROP_011,102,4,7.8,280,0
2023-06-03,PROP_012,54,2,8.8,143,0
2023-06-03,PROP_013,116,4,6.2,290,0
2023-06-03,PROP_014,28,1,9.6,76,0
2023-06-03,PROP_015,91,3,8.3,253,0
2023-06-03,PROP_016,29,1,8,83,0
2023-06-03,PROP_017,75,2,8,196,0
2023-06-03,PROP_018,105,4,8.3,274,1
2023-06-03,PROP_019,80,3,9.8,223,0
2023-06-03,PROP_020,71,2,7.3,207,0
2023-06-03,PROP_021,55,2,9.1,134,0
2023-06-03,PROP_022,45,1,6.3,111,0
2023-06-03,PROP_023,104,4,8.3,249,0
2023-06-03,PROP_024,47,2,7.2,134,0
2023-06-03,PROP_025,32,1,6.6,101,0
2023-06-03,PROP_026,52,2,6.2,145,1
2023-06-03,PROP_027,100,3,7.9,275,1
2023-06-03,PROP_028,29,1,7.6,75,0
2023-06-03,PROP_029,113,4,7.2,285,0
2023-06-03,PROP_030,29,1,10,75,1
2023-06-03,PROP_031,117,4,9.5,324,0
2023-06-03,PROP_032,119,4,7,297,1
2023-06-03,PROP_033,26,1,6.5,88,0
2023-06-03,PROP_034,70,2,8.5,199,0
2023-06-03,PROP_035,65,2,6.6,166,0
2023-06-03,PROP_036,21,1,6.8,56,1
2023-06-03,PROP_037,68,2,7.6,200,0
2023-06-03,PROP_038,53,2,9.1,134,0
2023-06-03,PROP_039,103,4,6.1,264,0
2023-06-03,PROP_040,96,3,9.3,250,0
2023-06-03,PROP_041,113,4,6.7,275,0
2023-06-03,PROP_042,85,3,9.8,247,1
2023-06-03,PROP_043,95,3,9.4,239,0
2023-06-03,PROP_044,30,1,7.5,84,0
2023-06-03,PROP_045,33,1,6.4,88,0
2023-06-03,PROP_046,56,2,8.7,128,1
2023-06-03,PROP_047,45,1,8.3,130,0
2023-06-03,PROP_048,110,4,6.5,260,0
2023-06-03,PROP_049,20,1,8.8,52,1
2023-06-03,PROP_050,89,3,9.3,224,1
2023-06-04,PROP_001,47,2,8,134,1
2023-06-04,PROP_002,22,1,7.6,67,0
2023-06-04,PROP_003,115,4,7.9,313,0
2023-06-04,PROP_004,72,2,7.7,173,1
2023-06-04,PROP_005,26,1,9.2,86,1
2023-06-04,PROP_006,101,4,9.1,280,1
2023-06-04,PROP_007,117,4,6.6,319,0
2023-06-04,PROP_008,64,2,9.5,177,0
2023-06-04,PROP_009,43,1,9.9,132,0
2023-06-04,PROP_010,39,1,9.8,105,1
2023-06-04,PROP_011,102,4,7.8,261,0
2023-06-04,PROP_012,54,2,8.8,136,0
2023-06-04,PROP_013,116,4,6.2,293,0
2023-06-04,PROP_014,28,1,9.6,68,0
2023-06-04,PROP_015,91,3,8.3,225,0
2023-06-04,PROP_016,29,1,8,84,0
2023-06-04,PROP_017,75,2,8,191,0
2023-06-04,PROP_018,105,4,8.3,276,1
2023-06-04,PROP_019,80,3,9.8,212,1
2023-06-04,PROP_020,71,2,7.3,208,0
2023-06-04,PROP_021,55,2,9.1,139,0
2023-06-04,PROP_022,45,1,6.3,115,0
2023-06-04,PROP_023,104,4,8.3,264,0
2023-06-04,PROP_024,47,2,7.2,133,0
2023-06-04,PROP_025,32,1,6.6,94,0
2023-06-04,PROP_026,52,2,6.2,137,0
2023-06-04,PROP_027,100,3,7.9,229,0
2023-06-04,PROP_028,29,1,7.6,72,0
2023-06-04,PROP_029,113,4,7.2,292,0
2023-06-04,PROP_030,29,1,10,86,0
2023-06-04,PROP_031,117,4,9.5,283,0
2023-06-04,PROP_032,119,4,7,329,0
2023-06-04,PROP_033,26,1,6.5,73,0
2023-06-04,PROP_034,70,2,8.5,194,0
2023-06-04,PROP_035,65,2,6.6,172,1
2023-06-04,PROP_036,21,1,6.8,68,0
2023-06-04,PROP_037,68,2,7.6,202,0
2023-06-04,PROP_038,53,2,9.1,158,0
2023-06-04,PROP_039,103,4,6.1,253,1
2023-06-04,PROP_040,96,3,9.3,272,0
2023-06-04,PROP_041,113,4,6.7,294,0
2023-06-04,PROP_042,85,3,9.8,225,0
2023-06-04,PROP_043,95,3,9.4,224,1
2023-06-04,PROP_044,30,1,7.5,79,0
2023-06-04,PROP_045,33,1,6.4,98,1
2023-06-04,PROP_046,56,2,8.7,142,0
2023-06-04,PROP_047,45,1,8.3,132,0
2023-06-04,PROP_048,110,4,6.5,270,1
2023-06-04,PROP_049,20,1,8.8,52,1
2023-06-04,PROP_050,89,3,9.3,231,1
2023-06-05,PROP_001,47,2,8,122,1
2023-06-05,PROP_002,22,1,7.6,64,0
2023-06-05,PROP_003,115,4,7.9,281,1
2023-06-05,PROP_004,72,2,7.7,187,0
2023-06-05,PROP_005,26,1,9.2,83,1
2023-06-05,PROP_006,101,4,9.1,272,0
2023-06-05,PROP_007,117,4,6.6,291,1
2023-06-05,PROP_008,64,2,9.5,184,0
2023-06-05,PROP_009,43,1,9.9,126,1
2023-06-05,PROP_010,39,1,9.8,119,0
2023-06-05,PROP_011,102,4,7.8,237,1
2023-06-05,PROP_012,54,2,8.8,148,0
2023-06-05,PROP_013,116,4,6.2,316,0
2023-06-05,PROP_014,28,1,9.6,77,0
2023-06-05,PROP_015,91,3,8.3,214,0
2023-06-05,PROP_016,29,1,8,75,1
2023-06-05,PROP_017,75,2,8,184,0
2023-06-05,PROP_018,105,4,8.3,283,0
2023-06-05,PROP_019,80,3,9.8,209,1
2023-06-05,PROP_020,71,2,7.3,182,0
2023-06-05,PROP_021,55,2,9.1,128,0
2023-06-05,PROP_022,45,1,6.3,105,0
2023-06-05,PROP_023,104,4,8.3,246,0
2023-06-05,PROP_024,47,2,7.2,120,0
2023-06-05,PROP_025,32,1,6.6,89,1
2023-06-05,PROP_026,52,2,6.2,135,0
2023-06-05,PROP_027,100,3,7.9,248,0
2023-06-05,PROP_028,29,1,7.6,84,0
2023-06-05,PROP_029,113,4,7.2,295,0
2023-06-05,PROP_030,29,1,10,79,1
2023-06-05,PROP_031,117,4,9.5,301,1
2023-06-05,PROP_032,119,4,7,311,1
2023-06-05,PROP_033,26,1,6.5,75,1
2023-06-05,PROP_034,70,2,8.5,196,0
2023-06-05,PROP_035,65,2,6.6,165,1
2023-06-05,PROP_036,21,1,6.8,60,0
2023-06-05,PROP_037,68,2,7.6,195,1
2023-06-05,PROP_038,53,2,9.1,133,0
2023-06-05,PROP_039,103,4,6.1,261,1
2023-06-05,PROP_040,96,3,9.3,265,0
2023-06-05,PROP_041,113,4,6.7,315,0
2023-06-05,PROP_042,85,3,9.8,249,0
2023-06-05,PROP_043,95,3,9.4,253,1
2023-06-05,PROP_044,30,1,7.5,76,0
2023-06-05,PROP_045,33,1,6.4,85,1
2023-06-05,PROP_046,56,2,8.7,149,0
2023-06-05,PROP_047,45,1,8.3,115,0
2023-06-05,PROP_048,110,4,6.5,295,1
2023-06-05,PROP_049,20,1,8.8,52,1
2023-06-05,PROP_050,89,3,9.3,217,1
2023-06-06,PROP_001,47,2,8,121,1
2023-06-06,PROP_002,22,1,7.6,60,1
2023-06-06,PROP_003,115,4,7.9,317,0
2023-06-06,PROP_004,72,2,7.7,182,0
2023-06-06,PROP_005,26,1,9.2,77,0
2023-06-06,PROP_006,101,4,9.1,292,0
2023-06-06,PROP_007,117,4,6.6,304,0
2023-06-06,PROP_008,64,2,9.5,153,0
2023-06-06,PROP_009,43,1,9.9,116,1
2023-06-06,PROP_010,39,1,9.8,105,1
2023-06-06,PROP_011,102,4,7.8,261,0
2023-06-06,PROP_012,54,2,8.8,134,0
2023-06-06,PROP_013,116,4,6.2,298,0
2023-06-06,PROP_014,28,1,9.6,69,1
2023-06-06,PROP_015,91,3,8.3,246,0
2023-06-06,PROP_016,29,1,8,82,0
2023-06-06,PROP_017,75,2,8,208,0
2023-06-06,PROP_018,105,4,8.3,266,0
2023-06-06,PROP_019,80,3,9.8,206,1
2023-06-06,PROP_020,71,2,7.3,194,0
2023-06-06,PROP_021,55,2,9.1,151,0
2023-06-06,PROP_022,45,1,6.3,123,0
2023-06-06,PROP_023,104,4,8.3,237,0
2023-06-06,PROP_024,47,2,7.2,116,0
2023-06-06,PROP_025,32,1,6.6,97,0
2023-06-06,PROP_026,52,2,6.2,143,1
2023-06-06,PROP_027,100,3,7.9,249,0
2023-06-06,PROP_028,29,1,7.6,81,0
2023-06-06,PROP_029,113,4,7.2,308,0
2023-06-06,PROP_030,29,1,10,79,0
2023-06-06,PROP_031,117,4,9.5,290,0
2023-06-06,PROP_032,119,4,7,301,0
2023-06-06,PROP_033,26,1,6.5,87,0
2023-06-06,PROP_034,70,2,8.5,209,0
2023-06-06,PROP_035,65,2,6.6,153,0
2023-06-06,PROP_036,21,1,6.8,67,0
2023-06-06,PROP_037,68,2,7.6,171,1
2023-06-06,PROP_038,53,2,9.1,158,0
2023-06-06,PROP_039,103,4,6.1,261,0
2023-06-06,PROP_040,96,3,9.3,277,0
2023-06-06,PROP_041,113,4,6.7,300,0
2023-06-06,PROP_042,85,3,9.8,230,0
2023-06-06,PROP_043,95,3,9.4,232,1
2023-06-06,PROP_044,30,1,7.5,77,1
2023-06-06,PROP_045,33,1,6.4,103,0
2023-06-06,PROP_046,56,2,8.7,137,0
2023-06-06,PROP_047,45,1,8.3,121,0
2023-06-06,PROP_048,110,4,6.5,296,0
2023-06-06,PROP_049,20,1,8.8,52,1
2023-06-06,PROP_050,89,3,9.3,224,1
2023-06-07,PROP_001,47,2,8,134,0
2023-06-07,PROP_002,22,1,7.6,68,0
2023-06-07,PROP_003,115,4,7.9,321,0
2023-06-07,PROP_004,72,2,7.7,198,0
2023-06-07,PROP_005,26,1,9.2,87,0
2023-06-07,PROP_006,101,4,9.1,277,0
2023-06-07,PROP_007,117,4,6.6,324,0
2023-06-07,PROP_008,64,2,9.5,178,0
2023-06-07,PROP_009,43,1,9.9,125,0
2023-06-07,PROP_010,39,1,9.8,120,1
